Customer heading,Latitude,Longitude,Town,Province,Region,Current Seller id,Institution,Titularity
194312,38.056787,-1.216292,MOLINA DE SEGURA,Murcia,Murcia,169.0,Yes,Private
194313,37.845588,-1.43221,ALHAMA DE MURCIA,Murcia,Murcia,173.0,Yes,Private
194314,38.034012,-1.497942,MULA,Murcia,Murcia,173.0,Yes,Private
194315,37.777005,-1.499375,TOTANA,Murcia,Murcia,173.0,Yes,Private
194318,37.988676,-1.130839,MURCIA,Murcia,Murcia,204.0,Yes,Private
194320,39.486804,-0.386622,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194321,39.468993,-0.355549,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194323,39.492488,-0.395221,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194324,39.433742,-0.392117,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194327,39.286593,-0.427445,BENIFAIO,Valencia,Comunidad Valenciana,149.0,Yes,Private
194328,39.473766,-0.336966,VALENCIA,Valencia,Comunidad Valenciana,203.0,Yes,Private
194330,39.548508,-0.393019,MONCADA,Valencia,Comunidad Valenciana,203.0,Yes,Private
194331,39.462931,-0.369133,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194332,39.463374,-0.369446,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194334,39.510784,-0.432218,PATERNA,Valencia,Comunidad Valenciana,136.0,No,Private
194335,39.457801,-0.361591,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194336,39.484688,-0.399372,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194337,39.454924,-0.405237,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194338,39.474923,-0.329194,VALENCIA,Valencia,Comunidad Valenciana,203.0,Yes,Private
194339,39.453328,-0.38779,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194341,39.461399,-0.384929,VALENCIA,Valencia,Comunidad Valenciana,203.0,Yes,Private
194343,39.491707,-0.405843,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194344,38.903807,-0.418856,LA POBLA DEL DUC,Valencia,Comunidad Valenciana,177.0,Yes,Private
194346,39.453161,-0.377201,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194347,39.473838,-0.351736,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194348,39.469136,-0.342114,VALENCIA,Valencia,Comunidad Valenciana,203.0,Yes,Private
194349,39.443931,-0.392353,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194352,39.444352,-0.389816,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194353,39.468758,-0.343779,VALENCIA,Valencia,Comunidad Valenciana,149.0,Yes,Private
194355,39.45656,-0.386938,VALENCIA,Valencia,Comunidad Valenciana,203.0,Yes,Private
194356,39.603304,-0.55643,LA POBLA DE VALLBONA,Valencia,Comunidad Valenciana,127.0,Yes,Private
194357,39.478415,-0.416288,MISLATA,Valencia,Comunidad Valenciana,104.0,Yes,Private
194361,40.504552,-3.362798,ALCALA DE HENARES,Madrid,Madrid,157.0,No,Private
194362,40.408655,-3.638073,MADRID,Madrid,Madrid,131.0,Yes,Private
194363,40.594995,-3.498102,ALGETE,Madrid,Madrid,199.0,Yes,Public
194380,40.407394,-3.670123,MADRID,Madrid,Madrid,189.0,Yes,Private
194383,40.42805,-3.645691,MADRID,Madrid,Madrid,116.0,Yes,Private
194386,40.496422,-3.339782,ALCALA DE HENARES,Madrid,Madrid,157.0,Yes,Private
194388,40.407809,-3.652587,MADRID,Madrid,Madrid,131.0,Yes,Private
194392,40.504115,-3.66288,MADRID,Madrid,Madrid,208.0,No,Private
194393,40.060307,-3.606161,ARANJUEZ,Madrid,Madrid,157.0,No,Private
194394,40.673551,-4.087931,GUADARRAMA,Madrid,Madrid,130.0,No,Private
194397,40.665644,-3.770009,COLMENAR VIEJO,Madrid,Madrid,189.0,No,Private
194399,40.449014,-3.595787,MADRID,Madrid,Madrid,116.0,Yes,Private
194402,40.398886,-3.884454,BOADILLA DEL MONTE,Madrid,Madrid,209.0,Yes,Private
194403,40.312006,-3.933667,MOSTOLES,Madrid,Madrid,131.0,Yes,Private
194415,40.336007,-3.743741,LEGANES,Madrid,Madrid,189.0,Yes,Private
194416,40.458201,-3.802951,POZUELO DE ALARCON,Madrid,Madrid,209.0,Yes,Private
194417,40.356771,-3.785458,LEGANES,Madrid,Madrid,189.0,Yes,Private
194418,40.640025,-3.998056,COLLADO VILLALBA,Madrid,Madrid,116.0,Yes,Private
194419,40.506633,-3.894781,LAS ROZAS DE MADRID,Madrid,Madrid,189.0,Yes,Private
194420,40.571151,-3.92689,TORRELODONES,Madrid,Madrid,209.0,Yes,Private
194421,40.392065,-3.736647,MADRID,Madrid,Madrid,209.0,Yes,Private
194422,40.3809,-3.730244,MADRID,Madrid,Madrid,161.0,Yes,Private
194423,40.480369,-3.728247,MADRID,Madrid,Madrid,161.0,Yes,Private
194424,40.460733,-3.783507,MADRID,Madrid,Madrid,189.0,Yes,Private
194425,40.443852,-3.57817,MADRID,Madrid,Madrid,116.0,No,Private
194426,40.46033,-3.782981,MADRID,Madrid,Madrid,189.0,Yes,Private
194427,40.492255,-3.863828,LAS ROZAS DE MADRID,Madrid,Madrid,189.0,Yes,Private
194429,40.349556,-3.834478,ALCORCON,Madrid,Madrid,164.0,Yes,Private
194431,40.465655,-3.781919,MADRID,Madrid,Madrid,189.0,Yes,Private
194432,40.385068,-3.742524,MADRID,Madrid,Madrid,161.0,Yes,Private
194433,40.448098,-3.608123,MADRID,Madrid,Madrid,116.0,Yes,Private
194436,40.285729,-3.91064,ARROYOMOLINOS,Madrid,Madrid,209.0,Yes,Private
194437,40.395516,-3.764786,MADRID,Madrid,Madrid,157.0,Yes,Private
194440,40.345001,-3.828612,ALCORCON,Madrid,Madrid,164.0,Yes,Private
194449,40.349059,-3.817096,ALCORCON,Madrid,Madrid,164.0,Yes,Private
194450,40.349774,-3.818283,ALCORCON,Madrid,Madrid,164.0,Yes,Private
194453,40.489994,-3.9583,VILLANUEVA DEL PARDILLO,Madrid,Madrid,189.0,Yes,Private
194454,40.635549,-4.022095,ALPEDRETE,Madrid,Madrid,209.0,Yes,Private
194458,40.352518,-3.809459,ALCORCON,Madrid,Madrid,164.0,Yes,Private
194459,40.446748,-3.613927,MADRID,Madrid,Madrid,116.0,Yes,Private
194465,40.357999,-3.686192,MADRID,Madrid,Madrid,208.0,Yes,Private
194466,40.38783,-3.742934,MADRID,Madrid,Madrid,161.0,Yes,Private
194467,40.390622,-3.690768,MADRID,Madrid,Madrid,157.0,Yes,Private
194471,40.371923,-3.761192,MADRID,Madrid,Madrid,209.0,Yes,Private
194472,40.443167,-3.576393,MADRID,Madrid,Madrid,116.0,Yes,Private
194473,40.45503,-3.79542,POZUELO DE ALARCON,Madrid,Madrid,209.0,Yes,Private
194474,40.492508,-3.959607,VILLANUEVA DEL PARDILLO,Madrid,Madrid,189.0,Yes,Private
194476,40.57962,-3.934639,TORRELODONES,Madrid,Madrid,209.0,Yes,Private
194477,40.346954,-4.027882,SEVILLA LA NUEVA,Madrid,Madrid,208.0,Yes,Private
194483,40.642603,-4.022633,ALPEDRETE,Madrid,Madrid,209.0,Yes,Private
194485,40.189809,-3.675486,VALDEMORO,Madrid,Madrid,159.0,Yes,Private
194488,40.536506,-3.943235,MAJADAHONDA,Madrid,Madrid,209.0,No,Private
194490,40.489253,-3.962942,VILLANUEVA DEL PARDILLO,Madrid,Madrid,189.0,Yes,Private
194495,40.495952,-3.873671,LAS ROZAS DE MADRID,Madrid,Madrid,189.0,Yes,Private
194498,40.397337,-3.774478,MADRID,Madrid,Madrid,157.0,Yes,Private
194500,40.561098,-4.016981,COLMENAREJO,Madrid,Madrid,116.0,Yes,Private
194501,40.174962,-3.688144,VALDEMORO,Madrid,Madrid,159.0,Yes,Private
194502,40.42366,-3.601755,MADRID,Madrid,Madrid,116.0,Yes,Private
194503,40.408662,-3.723611,MADRID,Madrid,Madrid,116.0,Yes,Private
194505,40.309046,-3.919922,MOSTOLES,Madrid,Madrid,131.0,Yes,Private
194506,40.349022,-3.829976,ALCORCON,Madrid,Madrid,164.0,Yes,Private
194507,40.343964,-3.826823,ALCORCON,Madrid,Madrid,164.0,Yes,Private
194510,40.294403,-3.832728,FUENLABRADA,Madrid,Madrid,131.0,Yes,Private
194511,41.612885,-4.746889,VALLADOLID,Valladolid,Castilla y León,129.0,No,Catholic
194517,40.96665,-4.083017,LA LASTRILLA,Segovia,Castilla y León,170.0,Yes,Private
194522,36.722875,-4.451526,MALAGA,Málaga,Andalucía,206.0,Yes,Private
194527,36.723002,-4.45216,MALAGA,Málaga,Andalucía,206.0,Yes,Private
194529,36.603557,-4.542388,ARROYO DE LA MIEL,Málaga,Andalucía,119.0,Yes,Private
194539,37.889634,-4.798313,CORDOBA,Córdoba,Andalucía,150.0,Yes,Private
194540,37.889634,-4.798313,CORDOBA,Córdoba,Andalucía,150.0,Yes,Private
194544,37.883839,-4.778142,CORDOBA,Córdoba,Andalucía,150.0,Yes,Private
194547,36.72382,-4.363489,MALAGA,Málaga,Andalucía,206.0,Yes,Private
194554,36.432161,-5.150703,ESTEPONA,Málaga,Andalucía,195.0,Yes,Private
194555,36.730781,-4.129167,VELEZ-MALAGA,Málaga,Andalucía,175.0,Yes,Private
194561,37.888744,-4.76842,CORDOBA,Córdoba,Andalucía,193.0,Yes,Private
194562,37.162663,-3.541737,CENES DE LA VEGA,Granada,Andalucía,167.0,Yes,Private
194565,36.720951,-4.4059,MALAGA,Málaga,Andalucía,206.0,Yes,Private
194570,36.723235,-4.451926,MALAGA,Málaga,Andalucía,206.0,Yes,Private
194573,36.638037,-4.500279,TORREMOLINOS,Málaga,Andalucía,119.0,Yes,Private
194576,36.737973,-4.245219,BENAGALBON,Málaga,Andalucía,175.0,Yes,Private
194578,37.70024,-5.277037,PALMA DEL RIO,Córdoba,Andalucía,193.0,Yes,Private
194617,37.263009,-7.018891,ALJARAQUE,Huelva,Andalucía,137.0,Yes,Private
194648,41.67508,-0.877081,ZARAGOZA,Zaragoza,Aragón,121.0,Yes,Private
194649,42.128012,-0.40369,HUESCA,Huesca,Aragón,121.0,Yes,Private
194650,41.658073,-0.931364,ZARAGOZA,Zaragoza,Aragón,142.0,Yes,Private
194651,41.649706,-0.930271,ZARAGOZA,Zaragoza,Aragón,142.0,Yes,Private
194653,42.143409,-0.421367,HUESCA,Huesca,Aragón,121.0,Yes,Private
194654,42.451088,-2.459537,LOGROÑO,La Rioja,La Rioja,141.0,Yes,Private
194655,41.645271,-0.895442,ZARAGOZA,Zaragoza,Aragón,165.0,Yes,Private
194656,42.459647,-2.470056,LOGROÑO,La Rioja,La Rioja,141.0,Yes,Private
194673,40.506059,-3.878837,LAS ROZAS DE MADRID,Madrid,Madrid,116.0,No,Private
194683,36.887637,-2.447228,HUERCAL DE ALMERIA,Almería,Andalucía,145.0,Yes,Private
194689,36.836611,-2.452131,ALMERIA,Almería,Andalucía,145.0,Yes,Private
194699,36.836611,-2.452131,ALMERIA,Almería,Andalucía,145.0,Yes,Private
194763,41.743335,1.836737,MANRESA,Barcelona,Cataluña,123.0,No,Catholic
194771,41.222109,1.704843,VILANOVA I LA GELTRU,Barcelona,Cataluña,160.0,Yes,Public
194776,36.520942,-4.804335,MARBELLA,Málaga,Andalucía,119.0,Yes,Public
194785,38.580488,-6.280959,RIBERA DEL FRESNO,Badajoz,Extremadura,110.0,Yes,Private
194799,37.224662,-3.655346,ALBOLOTE,Granada,Andalucía,125.0,Yes,Private
194814,40.452643,-3.773986,MADRID,Madrid,Madrid,189.0,Yes,Private
194839,42.846062,-8.644287,AMES,La Coruña,Galicia,190.0,Yes,Public
194858,37.341898,-5.82366,ALCALA DE GUADAIRA,Sevilla,Andalucía,152.0,Yes,Public
194873,39.977943,-0.053016,CASTELLON-CASTELLO,Castellón,Comunidad Valenciana,197.0,Yes,Public
194882,37.171025,-3.695118,BELICENA,Granada,Andalucía,152.0,Yes,Private
194888,38.304517,-0.936129,FONDO DE LES NEUS-HONDON DE NIEVES,Alicante,Comunidad Valenciana,192.0,Yes,Public
194892,36.410566,-6.146831,CHICLANA DE LA FRONTERA,Cádiz,Andalucía,182.0,Yes,Private
194893,36.416804,-6.149617,CHICLANA DE LA FRONTERA,Cádiz,Andalucía,182.0,Yes,Private
194894,38.108178,-0.795943,ALMORADI,Alicante,Comunidad Valenciana,192.0,Yes,Private
194895,36.380639,-6.171692,CHICLANA DE LA FRONTERA,Cádiz,Andalucía,182.0,Yes,Public
194896,38.16417,-0.803283,CATRAL,Alicante,Comunidad Valenciana,192.0,Yes,Private
194905,36.600805,-6.27054,EL PUERTO DE SANTA MARIA,Cádiz,Andalucía,182.0,Yes,Public
194907,40.004085,-0.039717,CASTELLON-CASTELLO,Castellón,Comunidad Valenciana,197.0,No,Private
194909,42.620416,-5.548801,VILLAQUILAMBRE,León,Castilla y León,212.0,Yes,Public
194912,39.503715,-0.441294,PATERNA,Valencia,Comunidad Valenciana,136.0,Yes,Private
194915,39.945476,-0.06144,ALMAZORA-ALMASSORA,Castellón,Comunidad Valenciana,197.0,Yes,Private
194921,40.061305,-5.75577,JARAIZ DE LA VERA,Cáceres,Extremadura,207.0,Yes,Public
194939,38.841168,-0.521334,ALBAIDA,Valencia,Comunidad Valenciana,187.0,No,Catholic
194942,38.886847,-0.209823,VILLALONGA,Valencia,Comunidad Valenciana,177.0,Yes,Public
194943,39.942957,-0.090922,VILA-REAL,Castellón,Comunidad Valenciana,203.0,Yes,Private
194949,38.140047,-1.329869,ULEA,Murcia,Murcia,114.0,Yes,Public
194985,41.119838,1.200383,TARRAGONA,Tarragona,Cataluña,179.0,Yes,Public
194993,39.679933,-0.278377,SAGUNTO-SAGUNT,Valencia,Comunidad Valenciana,203.0,Yes,Private
194997,37.130149,-3.561072,MONACHIL,Granada,Andalucía,167.0,Yes,Private
194999,39.548495,-0.39449,MONCADA,Valencia,Comunidad Valenciana,104.0,Yes,Public
195001,36.153362,-5.454266,ALGECIRAS,Cádiz,Andalucía,195.0,Yes,Private
195002,36.185889,-5.49586,LOS BARRIOS,Cádiz,Andalucía,195.0,Yes,Private
195004,28.121262,-16.72268,ADEJE,Sta.Cruz Tenerife,Islas Canarias,194.0,Yes,Private
195017,41.512666,-4.642223,ALDEAMAYOR DE SAN MARTIN,Valladolid,Castilla y León,129.0,Yes,Private
195041,28.362365,-16.368759,CANDELARIA,Sta.Cruz Tenerife,Islas Canarias,143.0,Yes,Private
195045,37.76959,-1.502621,TOTANA,Murcia,Murcia,173.0,Yes,Public
195050,40.493362,-3.179369,POZO DE GUADALAJARA,Guadalajara,Castilla la Mancha,210.0,Yes,Public
195052,43.236229,-2.891393,BASAURI,Vizcaya,País Vasco,154.0,No,Catholic
195056,39.662861,-0.216735,PUERTO DE SAGUNTO,Valencia,Comunidad Valenciana,104.0,Yes,Private
195059,39.663884,-0.222448,PUERTO DE SAGUNTO,Valencia,Comunidad Valenciana,104.0,Yes,Private
195060,38.404149,-0.525529,SANT VICENT DEL RASPEIG,Alicante,Comunidad Valenciana,146.0,Yes,Public
195064,41.246869,0.732689,CABACES,Tarragona,Cataluña,179.0,Yes,Public
195069,40.426865,-3.655141,MADRID,Madrid,Madrid,209.0,Yes,Private
195090,36.656494,-4.758585,COIN,Málaga,Andalucía,119.0,Yes,Private
195093,36.344378,-5.814211,BENALUP-CASAS VIEJAS,Cádiz,Andalucía,195.0,Yes,Private
195094,36.148742,-5.46036,ALGECIRAS,Cádiz,Andalucía,195.0,Yes,Private
195095,43.25217,-5.778021,MIERES DEL CAMINO,Asturias,Asturias,172.0,Yes,Private
195096,43.371333,-5.835556,OVIEDO,Asturias,Asturias,172.0,Yes,Private
195097,43.386378,-5.827395,OVIEDO,Asturias,Asturias,172.0,Yes,Private
195098,43.560215,-5.973224,CASTRILLON,Asturias,Asturias,172.0,Yes,Private
195099,43.36269,-5.837216,OVIEDO,Asturias,Asturias,172.0,Yes,Private
195100,43.363183,-5.834374,OVIEDO,Asturias,Asturias,172.0,Yes,Private
195101,43.368505,-5.83802,OVIEDO,Asturias,Asturias,172.0,Yes,Private
195102,43.387677,-5.821603,OVIEDO,Asturias,Asturias,172.0,Yes,Private
195103,28.409667,-16.32539,EL ROSARIO,Sta.Cruz Tenerife,Islas Canarias,174.0,Yes,Private
195104,28.450611,-16.366767,EL ROSARIO,Sta.Cruz Tenerife,Islas Canarias,174.0,Yes,Private
195114,41.79625,-0.156309,SARIÑENA,Huesca,Aragón,121.0,Yes,Private
195116,41.929734,3.172363,ESCLANYA,Gerona,Cataluña,158.0,Yes,Public
195127,28.472915,-16.436505,EL SAUZAL SAN CRISTOBAL DE LA LAGUN,Sta.Cruz Tenerife,Islas Canarias,194.0,Yes,Private
195137,39.394105,-0.414088,ALBAL,Valencia,Comunidad Valenciana,149.0,Yes,Private
195138,41.700133,2.719423,TORDERA,Barcelona,Cataluña,108.0,No,Catholic
195139,39.426396,-0.479703,TORRENT,Valencia,Comunidad Valenciana,136.0,Yes,Public
195140,39.366732,-0.455827,PICASSENT,Valencia,Comunidad Valenciana,136.0,Yes,Private
195144,42.237792,-8.701033,VIGO,Pontevedra,Galicia,183.0,Yes,Public
195145,40.258471,-5.01835,MOMBELTRAN,Ávila,Castilla y León,170.0,Yes,Private
195177,40.333989,-3.864856,MOSTOLES,Madrid,Madrid,131.0,Yes,Private
195183,39.506545,-0.443683,PATERNA,Valencia,Comunidad Valenciana,136.0,Yes,Private
195195,42.467953,-2.560631,FUENMAYOR,La Rioja,La Rioja,141.0,Yes,Public
195244,37.612025,-7.251981,PUEBLA DE GUZMAN,Huelva,Andalucía,137.0,Yes,Private
195248,39.428539,-0.416916,PAIPORTA,Valencia,Comunidad Valenciana,128.0,Yes,Public
195265,40.631563,-4.01894,COLLADO VILLALBA,Madrid,Madrid,116.0,Yes,Private
195267,41.620293,-4.744221,VALLADOLID,Valladolid,Castilla y León,129.0,Yes,Private
195272,38.781381,-0.439615,MURO DE ALCOY,Alicante,Comunidad Valenciana,156.0,Yes,Private
195273,41.227749,-4.112035,AGUILAFUENTE,Segovia,Castilla y León,170.0,Yes,Public
195276,37.195386,-3.619677,GRANADA,Granada,Andalucía,125.0,Yes,Private
195278,38.74296,-0.437415,COCENTAINA,Alicante,Comunidad Valenciana,156.0,Yes,Private
195280,38.709185,-0.466642,ALCOY-ALCOI,Alicante,Comunidad Valenciana,156.0,Yes,Private
195283,41.022476,0.936066,MONT-ROIG DEL CAMP,Tarragona,Cataluña,179.0,Yes,Public
195284,42.341439,-1.649293,CAPARROSO,Navarra,Navarra,147.0,Yes,Public
195285,39.522647,-0.420972,GODELLA,Valencia,Comunidad Valenciana,149.0,Yes,Private
195286,39.406277,-0.409076,CATARROJA,Valencia,Comunidad Valenciana,149.0,Yes,Private
195313,41.503042,-5.739848,ZAMORA,Zamora,Castilla y León,101.0,Yes,Public
195325,38.098452,-0.935397,ORIHUELA,Alicante,Comunidad Valenciana,162.0,Yes,Private
195327,40.560996,-3.664217,ALCOBENDAS,Madrid,Madrid,102.0,Yes,Private
195341,42.779921,-8.424919,VEDRA,La Coruña,Galicia,190.0,Yes,Public
195364,40.389973,-3.778213,MADRID,Madrid,Madrid,157.0,Yes,Private
195365,40.455432,-3.690935,MADRID,Madrid,Madrid,161.0,Yes,Private
195366,39.013445,-1.875395,ALBACETE,Albacete,Castilla la Mancha,111.0,Yes,Public
195367,37.621297,-0.990621,CARTAGENA,Murcia,Murcia,169.0,Yes,Private
195368,40.470908,-3.665969,MADRID,Madrid,Madrid,116.0,Yes,Private
195370,40.444071,-3.738574,MADRID,Madrid,Madrid,131.0,Yes,Private
195371,41.903601,-8.878776,A GUARDA,Pontevedra,Galicia,122.0,Yes,Private
195372,28.119075,-15.420232,LAS PALMAS DE GRAN CANARIA,Las Palmas,Islas Canarias,103.0,Yes,Private
195405,38.684207,-7.100776,OLIVENZA,Badajoz,Extremadura,148.0,Yes,Private
195406,38.331145,-6.956042,ZAHINOS,Badajoz,Extremadura,148.0,Yes,Public
195409,38.516118,-6.847815,BARCARROTA,Badajoz,Extremadura,148.0,Yes,Public
195411,38.684086,-6.402548,ALMENDRALEJO,Badajoz,Extremadura,110.0,Yes,Private
195412,38.673227,-6.391665,ALMENDRALEJO,Badajoz,Extremadura,110.0,Yes,Private
195416,38.951695,-5.859843,DON BENITO,Badajoz,Extremadura,181.0,Yes,Private
195417,38.922085,-5.671065,LA CORONADA,Badajoz,Extremadura,181.0,Yes,Private
195419,38.909612,-6.619158,MONTIJO,Badajoz,Extremadura,110.0,Yes,Public
195431,39.887328,-5.681726,CASATEJADA,Cáceres,Extremadura,181.0,Yes,Private
195432,40.040771,-6.085226,PLASENCIA,Cáceres,Extremadura,207.0,Yes,Private
195433,40.033501,-6.089209,PLASENCIA,Cáceres,Extremadura,207.0,Yes,Private
195434,40.037462,-6.09028,PLASENCIA,Cáceres,Extremadura,207.0,Yes,Private
195435,40.176011,-5.83616,NAVACONCEJO,Cáceres,Extremadura,207.0,Yes,Private
195436,40.115796,-5.843972,PIORNAL,Cáceres,Extremadura,207.0,Yes,Private
195437,40.407315,-6.245744,NUÑOMORAL,Cáceres,Extremadura,207.0,Yes,Private
195438,39.897773,-6.471927,TORREJONCILLO,Cáceres,Extremadura,207.0,Yes,Private
195451,36.188037,-5.923279,BARBATE,Cádiz,Andalucía,195.0,Yes,Public
195456,36.610088,-6.212045,EL PUERTO DE SANTA MARIA,Cádiz,Andalucía,182.0,Yes,Public
195463,36.520588,-6.241562,PUERTO REAL,Cádiz,Andalucía,182.0,Yes,Public
195469,37.264614,-6.949785,HUELVA,Huelva,Andalucía,137.0,Yes,Private
195475,37.196201,-7.311756,ISLA CRISTINA,Huelva,Andalucía,137.0,Yes,Public
195477,37.540221,-6.791928,VALVERDE DEL CAMINO,Huelva,Andalucía,137.0,Yes,Private
195478,37.417256,-6.403277,PATERNA DEL CAMPO,Huelva,Andalucía,137.0,Yes,Private
195489,37.38693,-5.974269,SEVILLA,Sevilla,Andalucía,118.0,Yes,Private
195490,37.388969,-5.924267,SEVILLA,Sevilla,Andalucía,118.0,Yes,Private
195494,37.336682,-5.924386,DOS HERMANAS,Sevilla,Andalucía,118.0,Yes,Private
195498,37.486821,-5.983201,LA RINCONADA,Sevilla,Andalucía,155.0,Yes,Private
195499,37.546284,-5.873788,BRENES,Sevilla,Andalucía,155.0,Yes,Private
195504,37.341441,-5.829588,ALCALA DE GUADAIRA,Sevilla,Andalucía,152.0,Yes,Private
195525,37.407915,-6.059668,CASTILLEJA DE GUZMAN,Sevilla,Andalucía,144.0,Yes,Private
195545,40.486263,-3.373136,ALCALA DE HENARES,Madrid,Madrid,157.0,Yes,Private
195556,40.436577,-3.793668,POZUELO DE ALARCON,Madrid,Madrid,209.0,Yes,Private
195557,40.472729,-3.585526,MADRID,Madrid,Madrid,189.0,No,Catholic
195561,40.434957,-3.696159,MADRID,Madrid,Madrid,161.0,No,Catholic
195565,40.34744,-3.708843,MADRID,Madrid,Madrid,124.0,Yes,Private
195568,41.639208,-0.893892,ZARAGOZA,Zaragoza,Aragón,165.0,Yes,Private
195614,39.461886,-0.383456,VALENCIA,Valencia,Comunidad Valenciana,203.0,Yes,Private
195616,36.486923,-4.962965,MARBELLA,Málaga,Andalucía,119.0,Yes,Private
195623,41.247987,1.295873,NULLES,Tarragona,Cataluña,179.0,Yes,Public
195625,39.527221,-0.409613,ROCAFORT,Valencia,Comunidad Valenciana,104.0,Yes,Public
195633,40.043178,-3.89829,YUNCLER,Toledo,Castilla la Mancha,200.0,Yes,Private
195641,39.463916,-0.333936,VALENCIA,Valencia,Comunidad Valenciana,203.0,Yes,Private
195642,41.735178,-1.099677,PINSEQUE,Zaragoza,Aragón,142.0,Yes,Public
195665,40.427762,-3.704802,MADRID,Madrid,Madrid,159.0,Yes,Public
195666,36.542282,-4.628292,FUENGIROLA,Málaga,Andalucía,119.0,Yes,Private
195672,40.521418,-3.898388,LAS ROZAS DE MADRID,Madrid,Madrid,189.0,Yes,Private
195673,38.36573,-0.45552,ALICANTE-ALACANT,Alicante,Comunidad Valenciana,162.0,No,Catholic
195676,40.445945,-3.64302,MADRID,Madrid,Madrid,131.0,Yes,Private
195680,43.521109,-5.65812,OVIEDO,Asturias,Asturias,172.0,No,Catholic
195682,41.607282,1.91968,VACARISSES,Barcelona,Cataluña,188.0,Yes,Public
195739,42.270608,-3.730966,ARCOS DE LA LLANA,Burgos,Castilla y León,126.0,Yes,Public
195740,38.702095,-0.478139,ALCOY-ALCOI,Alicante,Comunidad Valenciana,156.0,Yes,Private
195741,41.518168,-5.727536,ZAMORA,Zamora,Castilla y León,101.0,Yes,Private
195761,36.498735,-4.779333,MARBELLA,Málaga,Andalucía,206.0,Yes,Private
195764,39.466532,-6.369584,CACERES,Cáceres,Extremadura,207.0,Yes,Private
195769,39.799342,-3.943574,NAMBROCA,Toledo,Castilla la Mancha,202.0,Yes,Public
195775,40.041747,-0.070735,BORRIOL,Castellón,Comunidad Valenciana,197.0,Yes,Private
195779,39.675838,-0.56361,MARINES,Valencia,Comunidad Valenciana,127.0,Yes,Public
195780,28.116234,-15.420515,LAS PALMAS DE GRAN CANARIA,Las Palmas,Islas Canarias,103.0,Yes,Private
195781,28.15263,-15.632644,SANTA MARIA DE GUIA,Las Palmas,Islas Canarias,163.0,Yes,Private
195782,28.144884,-15.653118,GALDAR,Las Palmas,Islas Canarias,163.0,Yes,Private
195783,40.646766,-4.766267,LA COLILLA,Ávila,Castilla y León,170.0,Yes,Private
195784,40.431224,-3.720077,MADRID,Madrid,Madrid,189.0,Yes,Private
195786,28.471349,-16.264499,SANTA CRUZ DE TENERIFE,Sta.Cruz Tenerife,Islas Canarias,174.0,Yes,Public
195788,39.22514,-6.150664,MONTANCHEZ,Cáceres,Extremadura,148.0,Yes,Public
195789,38.270146,-0.687068,ELCHE-ELX,Alicante,Comunidad Valenciana,192.0,Yes,Private
195794,38.641949,-0.865662,VILLENA,Alicante,Comunidad Valenciana,156.0,Yes,Private
195804,43.250296,-5.774481,MIERES,Asturias,Asturias,172.0,No,Catholic
195805,41.343484,2.042291,SANT BOI DE LLOBREGAT,Barcelona,Cataluña,213.0,Yes,Private
195811,40.970522,-5.647973,SALAMANCA,Salamanca,Castilla y León,139.0,Yes,Private
195812,42.774585,-0.330209,SALLENT DE GALLEGO,Huesca,Aragón,121.0,Yes,Private
195813,37.220461,-3.689895,ATARFE,Granada,Andalucía,125.0,Yes,Public
195816,41.440283,2.227678,BADALONA,Barcelona,Cataluña,178.0,No,Catholic
195818,40.973357,-5.680648,SALAMANCA,Salamanca,Castilla y León,139.0,Yes,Private
195881,38.691614,-0.477213,ALCOY-ALCOI,Alicante,Comunidad Valenciana,156.0,Yes,Private
195882,39.461957,-3.605692,CONSUEGRA,Toledo,Castilla la Mancha,200.0,Yes,Private
195885,38.055706,-1.212688,MOLINA DE SEGURA,Murcia,Murcia,169.0,Yes,Private
195889,39.985752,-5.608279,TALAYUELA,Cáceres,Extremadura,181.0,Yes,Private
195890,39.987698,-5.609286,TALAYUELA,Cáceres,Extremadura,181.0,Yes,Private
195895,39.510565,-0.36616,VALENCIA,Valencia,Comunidad Valenciana,104.0,Yes,Public
195896,39.455353,-0.369379,VALENCIA,Valencia,Comunidad Valenciana,203.0,Yes,Private
195897,39.46523,-0.332193,VALENCIA,Valencia,Comunidad Valenciana,203.0,Yes,Private
195909,28.516885,-16.293071,SAN CRISTOBAL DE LA LAGUNA,Sta.Cruz Tenerife,Islas Canarias,174.0,Yes,Private
